YJIN	Jindabyne Airport		New-South-Wales	AU	-36.426701	148.602005
YJLC	Julia Creek Airport		Queensland	AU	-20.668301	141.723007
YJNB	Jurien Bay Airport		Western-Australia	AU	-30.299999	115.032997
YJNK	Jinka Airport		Northern-Territory	AU	-22.950001	135.733002
YJNY	Jonroy Airport		Queensland	AU	-16.500000	144.399994
YJRO	Jericho Airport		Queensland	AU	-23.583300	146.167007
YJST	Hubert Wilkins Airstrip	Jamestown	South-Australia	AU	-33.192085	138.615532
YJUK	Tjukurla Airport		Western-Australia	AU	-24.370710	128.739334
YJUN	Jundee Airport		Western-Australia	AU	-26.421700	120.577003
YJVM	Jervois Mine Airport		Northern-Territory	AU	-22.633301	136.266998
YJVS	Jervois Airport		Northern-Territory	AU	-22.913300	136.119995
YJWB	Jowalbinna Airport		Queensland	AU	-15.733300	144.266998
YKAE	Kalannie Airport		Western-Australia	AU	-30.366699	117.133003
YKAJ	Kajabbi Airport		Queensland	AU	-20.033300	140.033005
YKAL	Kalumburu Airport		Western-Australia	AU	-14.288300	126.632004
YKAN	Kanandah Airport		Western-Australia	AU	-30.895000	124.862000
YKAP	Kapunda Airport	Kapunda	South-Australia	AU	-34.250000	138.917007
YKAT	Katoomba Airport		New-South-Wales	AU	-33.668301	150.322998
YKAY	Kayrunnera Airport		New-South-Wales	AU	-30.683300	142.533005
YKBG	Koolyanobbing Range Airport		Western-Australia	AU	-30.840599	119.528999
YKBL	Kambalda Airport		Western-Australia	AU	-31.183300	121.599998
YKBN	Kooralbyn Airport		Queensland	AU	-28.090000	152.845001
YKBR	Kalbarri Airport		Western-Australia	AU	-27.690001	114.262001
YKBY	Streaky Bay Airport		South-Australia	AU	-32.835800	134.292999
YKCA	Kings Canyon Airport		Northern-Territory	AU	-24.260000	131.490005
YKCK	Killiecrankie Airport		Tasmania	AU	-39.848801	147.858002
YKCS	Kings Creek Airport		Northern-Territory	AU	-24.423300	131.835007
YKDI	Kadina Airport		South-Australia	AU	-33.976700	137.660004
YKDL	Kondoolka Airport		South-Australia	AU	-32.023899	134.860992
YKDM	Kidman Springs Airport		Northern-Territory	AU	-16.116699	130.953003
YKDN	Kondinin Airport		Western-Australia	AU	-32.466702	118.282997
YKEB	Kellerberrin Airport		Western-Australia	AU	-31.666700	117.733002
YKEL	Kelvin Station Airport		New-South-Wales	AU	-30.655001	151.638000
YKEN	Kenmore Park Airport		South-Australia	AU	-26.333300	132.466995
YKEP	Lake Keepit Airport		New-South-Wales	AU	-30.891103	150.526149
YKER	Kerang Airport		Victoria	AU	-35.751400	143.938995
YKFC	Kingfisher Camp Airport		Queensland	AU	-17.868799	138.294998
YKGA	Kingoonya Airport		South-Australia	AU	-30.901699	135.304993
YKHA	Khancoban Airport		New-South-Wales	AU	-36.233299	148.117004
YKHG	Katherine Gorge Airport		Northern-Territory	AU	-14.388600	132.393005
YKIA	Kiana Station Airport		Northern-Territory	AU	-17.241699	136.175003
YKID	Kidston Airport		Queensland	AU	-18.870001	144.173004
YKIG	Kingston Airport		South-Australia	AU	-36.823299	139.875000
YKII	King Island Airport		Tasmania	AU	-39.877499	143.878006
YKIL	Kildurk Airport		Northern-Territory	AU	-16.431700	129.615005
YKIR	Kirkimbie Station Airport	Kirkimbie	Northern-Territory	AU	-17.779200	129.210007
YKIU	Kaiuroo Airport		Queensland	AU	-23.116699	149.367004
YKKG	Kalkgurung Airport		Northern-Territory	AU	-17.431900	130.807999
YKKH	Kokatha Airport		South-Australia	AU	-31.291700	135.242004
YKLA	Koolatah Airport		Queensland	AU	-15.916700	142.449997
YKLB	Koolburra Airport	Koolburra	Queensland	AU	-15.318900	143.955002
YKLE	Killarney Airport		Northern-Territory	AU	-16.250000	131.746994
YKLG	Kalinga Airport		Queensland	AU	-15.200000	143.850006
YKLL	Kallala Airport		Queensland	AU	-21.750000	138.882996
YKLN	Killarney Airport		Queensland	AU	-15.400000	143.500000
YKLR	Kalamurina Airport		South-Australia	AU	-27.716700	138.261993
YKMB	Karumba Airport		Queensland	AU	-17.456699	140.830002
YKML	Kamileroi Airport		Queensland	AU	-19.375000	140.057007
YKMP	Kempsey Airport		New-South-Wales	AU	-31.074400	152.770004
YKNC	Kencherang Airport		Queensland	AU	-13.845000	141.591995
YKNG	Katanning Airport		Western-Australia	AU	-33.716702	117.633003
YKNM	Koonmarra Airport		Western-Australia	AU	-26.283300	117.782997
YKNP	Kununoppin Airport		Western-Australia	AU	-31.133301	117.900002
YKNT	Kintore Airport		Northern-Territory	AU	-23.264999	129.386993
YKNV	Kaniva Airport		Victoria	AU	-36.383301	141.250000
YKOG	Koongarra Airport		Victoria	AU	-36.000000	142.216995
YKOJ	Kojonup Airport		Western-Australia	AU	-33.766701	117.133003
YKOK	Kookynie Airport		Western-Australia	AU	-29.350000	121.483002
YKOL	Kolendo Airport		South-Australia	AU	-32.415798	136.298004
YKOW	Kowanyama Airport	Kowanyama	Queensland	AU	-15.485600	141.751007
YKPR	Kalpowar Airport		Queensland	AU	-14.900000	144.199997
YKRV	Kendall River Airport		Queensland	AU	-13.750000	142.182999
YKRY	Kingaroy Airport		Queensland	AU	-26.580799	151.841003
YKSC	Kingscote Airport		South-Australia	AU	-35.713902	137.520996
YKTA	Kotta Airport		Victoria	AU	-36.179798	144.524994
YKTH	Keith Airport		South-Australia	AU	-36.108299	140.242004
YKTN	Kyneton Airport	Kyneton	Victoria	AU	-37.226262	144.447298
YKUB	Kubin Airport		Queensland	AU	-10.225000	142.218002
YKUW	Kurweeton Airport		Victoria	AU	-38.049999	143.149994
YKUY	Kurray Airport		Queensland	AU	-28.219999	148.578003
YKWG	Kangaroo Well Airport		South-Australia	AU	-31.785000	135.638000
YKYB	Kyabram Airport	Private Airfield in the Shire of Campaspe	Victoria	AU	-36.332482	144.972067
YKYN	Kynuna Airport		Queensland	AU	-21.600000	141.917007
YLAG	Lagoon Bay Airport		Tasmania	AU	-42.884998	147.953003
YLAH	Lawn Hill Airport		Queensland	AU	-18.568300	138.634995
YLAK	Lakeside Airpark	Lakeside	Queensland	AU	-20.681700	148.628006
YLAM	Lambina Airport		South-Australia	AU	-26.913300	134.057999
YLAN	Langawirra Airport		New-South-Wales	AU	-31.450001	142.132996
YLAO	Lameroo Airport		South-Australia	AU	-35.366699	140.550003
YLAW	Lawlers Airport		Western-Australia	AU	-28.083300	120.500000
YLBD	Lombadina Airport		Western-Australia	AU	-16.516701	122.917000
YLBG	Mount Liebig Airport		Northern-Territory	AU	-23.243299	131.259995
YLBO	Lake Bolac Airport		Victoria	AU	-37.683300	142.882996
YLCG	Lake Cargelligo Airport		New-South-Wales	AU	-33.278301	146.369995
YLCS	Locksley Field		Victoria	AU	-36.814999	145.348007
YLDB	Lady Barron (Flinders Is) Airport		Tasmania	AU	-40.200001	148.250000
YLDO	Landor Station Airport		Western-Australia	AU	-25.100000	116.900002
YLEA	Leeman Airport		Western-Australia	AU	-29.983299	114.983002
YLEC	Leigh Creek Airport		South-Australia	AU	-30.598301	138.425995
YLED	Lethbridge Park Airport		Victoria	AU	-37.918999	144.100998
YLEE	Leeton Airport		New-South-Wales	AU	-34.500000	146.432999
YLEG	Leongatha Airport		Victoria	AU	-38.493099	145.860001
YLEO	Leonora Airport	Leonora	Western-Australia	AU	-28.878099	121.315002
YLET	Lakes Entrance Airport		Victoria	AU	-37.879200	147.987000
YLEV	Lake Evella Airport		Northern-Territory	AU	-12.498900	135.806000
YLFD	Lakefield Airport		Queensland	AU	-14.933300	144.199997
YLGA	Mulga Downs Airport		Western-Australia	AU	-22.107201	118.471001
YLGB	La Grange Bay Airport		Western-Australia	AU	-18.683300	121.807999
YLGC	Lake Grace Airport		Western-Australia	AU	-33.133301	118.400002
YLGD	Longdown Airport		Tasmania	AU	-41.695301	147.143005
YLGL	Laglan Airport		Queensland	AU	-22.500000	146.667007
YLGN	Loongana Airport		Western-Australia	AU	-30.950001	127.032997
YLGU	Legune Airport		Northern-Territory	AU	-15.216700	129.447998
YLHI	Lord Howe Island Airport	Lord Howe Island	New-South-Wales	AU	-31.538300	159.076996
YLHL	Long Hill Airport		Tasmania	AU	-41.333302	146.500000
YLHR	Lockhart River Airport		Queensland	AU	-12.786900	143.304993
YLHS	Lyndhurst Airport	Lyndhurst	Queensland	AU	-19.195801	144.371002
YLIL	Lilydale Airport		Victoria	AU	-37.691700	145.367004
YLIM	Limbunya Station Airport		Northern-Territory	AU	-17.250000	129.882996
YLIN	Lindeman Island Airport	Lindeman Island	Queensland	AU	-20.453600	149.039993
YLIS	Lismore Airport	Lismore	New-South-Wales	AU	-28.830299	153.259995
YLKD	Lucky Downs Airport		Queensland	AU	-18.916700	145.000000
YLKE	Lakes Entrance Airport		Victoria	AU	-37.852699	147.957993
YLKG	Lake King Airport		Western-Australia	AU	-33.079201	119.765999
YLKN	Lake Nash Airport		Northern-Territory	AU	-20.966700	137.917007
YLLA	Mobella Airport		South-Australia	AU	-29.798300	133.345001
YLLC	Lilla Creek Airport		Northern-Territory	AU	-25.566700	134.000000
YLLD	Langlo Downs Airport		Queensland	AU	-25.533300	145.766998
YLLE	Ballera Airport		Queensland	AU	-27.408300	141.807999
YLLR	Lake Leagur Airport		Victoria	AU	-35.983299	143.800003
YLLV	Lily Vale Airport		Queensland	AU	-14.483300	143.667007
YLMB	Lambrook Airport		New-South-Wales	AU	-31.100000	149.932999
YLMU	Mungo Lodge Airport	Mungo	New-South-Wales	AU	-33.745824	143.001308
YLND	Lakeland Airport		Queensland	AU	-15.833300	144.850006
YLNR	Landor Races Airport		Western-Australia	AU	-24.950001	116.967003
YLOC	Lochinvar Airport		Western-Australia	AU	-20.758301	121.016998
YLOD	Longwood Airport		Victoria	AU	-36.807800	145.457001
YLOH	Louth Airport	Louth	New-South-Wales	AU	-30.541700	145.100006
YLOK	Lock Airport	Lock	South-Australia	AU	-33.544201	135.692993
YLOR	Lorraine Airport		Queensland	AU	-18.993299	139.906998
YLOU	Louisa Downs Airport		Western-Australia	AU	-18.716700	126.717003
YLOV	Lotus Vale Airport	Lotus Vale	Queensland	AU	-17.048300	141.376007
YLOX	Loxton Airport		South-Australia	AU	-34.474998	140.662994
YLOY	Longwarry Airport		Victoria	AU	-38.108299	145.778000
YLPR	Lake Pedder Airport		Tasmania	AU	-43.049999	146.332993
YLRA	Laura Airport		Queensland	AU	-15.550000	144.449997
YLRD	Lightning Ridge Airport		New-South-Wales	AU	-29.456699	147.983994
YLRE	Longreach Airport	Longreach	Queensland	AU	-23.434200	144.279999
YLRG	Lorna Glen Homestead Airport		Western-Australia	AU	-26.216700	121.550003
YLRN	Lorraine Station Airport		Queensland	AU	-22.533300	143.516998
YLRS	New Laura Airport		Queensland	AU	-15.183300	144.367004
YLSM	Lismore Airport		Victoria	AU	-37.933300	143.350006
YLSS	Lansdowne Airport		Queensland	AU	-25.049999	146.266998
YLST	Leinster Airport		Western-Australia	AU	-27.843300	120.703003
YLSY	Mount Lindsay Airport		South-Australia	AU	-27.018299	129.884995
YLTN	Laverton Airport		Western-Australia	AU	-28.613600	122.424004
YLTV	Latrobe Valley Airport		Victoria	AU	-38.207199	146.470001
YLUC	Lucy Creek Airport		Northern-Territory	AU	-22.466700	136.266998
YLUI	Lucindale Airport		South-Australia	AU	-36.971699	140.352005
YLUL	Mooleulooloo Airport		South-Australia	AU	-31.633301	140.533005
YLUW	Leeuwin Estate Airport		Western-Australia	AU	-34.016701	115.050003
YLVB	Lovely Banks Airport		Victoria	AU	-38.033298	144.332993
YLVD	Lake Everard Airport		South-Australia	AU	-31.733299	135.026993
YLVK	Laverak (Military) Airport		Queensland	AU	-19.321699	146.802002
YLVY	Lake Varley Airport		Western-Australia	AU	-32.708302	119.513000
YLWY	Lake Way Airport		Western-Australia	AU	-26.945000	120.470001
YLYD	Lyndley Airport		Queensland	AU	-26.833300	151.233002
YLYK	Lyndoch Airport		South-Australia	AU	-34.621700	138.914001
YLYN	Lyndon Airport		Western-Australia	AU	-23.633301	115.233002
YLZI	Lizard Island Airport		Queensland	AU	-14.666700	145.449997
YLZR	Lizard Island Airport		Queensland	AU	-14.683300	145.449997
YMAA	Mabuiag Island Airport	Mabuiag Island	Queensland	AU	-9.950000	142.182999
YMAC	Macumba Airport		South-Australia	AU	-27.261700	135.638000
YMAD	Madura Airport		Western-Australia	AU	-31.883301	127.032997
YMAG	Manangatang Airport		Victoria	AU	-35.049999	142.867004
YMAI	Manguri Airport		South-Australia	AU	-28.980000	134.371994
YMAK	Mabel Creek Station Airport		South-Australia	AU	-28.941700	134.332993
YMAU	Mount Augusta Airport		Western-Australia	AU	-24.299999	116.917000
YMAV	Avalon Airport	Melbourne	Victoria	AU	-38.039398	144.468994
YMAY	Albury Airport	Albury	New-South-Wales	AU	-36.067799	146.957993
YMBA	Mareeba Airport		Queensland	AU	-17.069201	145.419006
YMBD	Murray Bridge Airport		South-Australia	AU	-35.066700	139.227005
YMBL	Marble Bar Airport		Western-Australia	AU	-21.163300	119.833000
YMBT	Mount Beauty Airport	Mount Beauty	Victoria	AU	-36.731576	147.168903
YMBU	Maryborough Airport		Victoria	AU	-37.033100	143.709000
YMBX	Mundrabilla Airport	Mundrabilla	Western-Australia	AU	-31.867201	127.853996
YMBZ	Mount Ebenezer Airport		Northern-Territory	AU	-25.166700	132.632996
YMCE	Mount Clere Homestead Airport		Western-Australia	AU	-25.100000	117.583000
YMCK	Mckinley Airport		Queensland	AU	-21.283300	141.287994
YMCL	Mount Coolon Airport		Queensland	AU	-21.391701	147.324997
YMCO	Mallacoota Airport		Victoria	AU	-37.598301	149.720001
YMCR	Manners Creek Airport		Northern-Territory	AU	-22.100000	137.983002
YMCS	Macrossan Airport		Queensland	AU	-20.016701	146.483002
YMCT	Millicent Airport		South-Australia	AU	-37.583599	140.365997
YMCU	Mount Mcclure Airport		Western-Australia	AU	-27.469999	120.917000
YMDA	Mundubbera Airport		Queensland	AU	-25.591700	151.317001
YMDB	Mundabullangana Airport		Western-Australia	AU	-20.516701	118.067001
YMDG	Mudgee Airport	Mudgee	New-South-Wales	AU	-32.562500	149.610992
YMDI	Mandora Airport	Mandora	Western-Australia	AU	-19.738300	120.837997
YMDK	Mount Riddock Airport		Northern-Territory	AU	-23.033300	134.682999
YMDN	Merredin Airport		Western-Australia	AU	-31.504999	118.322998
YMDR	Minderoo Station Airport		Western-Australia	AU	-22.000000	115.050003
YMDS	Macdonald Downs Airport		Northern-Territory	AU	-22.466700	135.233002
YMDT	Mundrabilla Motel Airport		Western-Australia	AU	-31.826700	128.229996
YMDV	Mount Davies Airport		Northern-Territory	AU	-26.166700	129.132996
YMDW	Maitland Downs Airport		Queensland	AU	-16.223301	144.703003
YMDY	Mount Bundey Airport		Northern-Territory	AU	-12.890000	131.908005
YMDZ	Mardi Station Airport		Western-Australia	AU	-21.200001	115.983002
YMEB	Mount Eba Airport		South-Australia	AU	-30.176100	135.671005
YMED	Menindee Airport		New-South-Wales	AU	-32.366699	142.404999
YMEI	Mereenie Airport		Northern-Territory	AU	-23.976700	131.561996
YMEK	Meekatharra Airport		Western-Australia	AU	-26.611700	118.547997
YMEL	Melton Airport	Melton	Victoria	AU	-37.616699	144.567001
YMEN	Melbourne Essendon Airport		Victoria	AU	-37.728100	144.901993
YMEO	Merton Airport	Merton	Victoria	AU	-36.967704	145.707616
YMEP	Merapah Airport		Queensland	AU	-13.716700	142.417007
YMER	Merimbula Airport	Merimbula	New-South-Wales	AU	-36.908600	149.901001
YMES	RAAF Base East Sale		Victoria	AU	-38.098900	147.149002
YMEU	Merluna Airport		Queensland	AU	-13.050000	142.483002
YMEW	Mingenew Airport		Western-Australia	AU	-29.266701	115.449997
YMEY	Mullaley Airport		New-South-Wales	AU	-31.100000	149.917007
YMFD	Mansfield Airport		Victoria	AU	-37.066700	146.117004
YMGB	Milingimbi Airport	Milingimbi Island	Northern-Territory	AU	-12.094400	134.893997
YMGD	Maningrida Airport	Maningrida	Northern-Territory	AU	-12.056100	134.233994
YMGG	Mulgathing Airport		South-Australia	AU	-30.229200	133.985992
YMGI	Mungindi Airport		New-South-Wales	AU	-28.966700	149.057999
YMGN	Mount Gunson Airport	Mount Gunson	South-Australia	AU	-31.459700	137.173996
YMGO	Murgoo Airport		Western-Australia	AU	-27.366699	116.417000
YMGR	Margaret River (Station) Airport		Western-Australia	AU	-18.621700	126.883003
YMGS	Mount Morgans Airport		Western-Australia	AU	-28.787201	122.033997
YMGT	Margaret River Airport		Western-Australia	AU	-33.930599	115.099998
YMGV	Musgrave Airport		Queensland	AU	-14.783300	143.500000
YMHB	Hobart International Airport	Hobart	Tasmania	AU	-42.836102	147.509995
YMHL	Mount Holland Airport		Western-Australia	AU	-32.118301	119.767998
YMHO	Mount House Airport		Western-Australia	AU	-17.055000	125.709999
YMHT	Mount Hart Station Airport		Western-Australia	AU	-16.820000	124.907997
YMHU	McArthur River Mine Airport	McArthur River Mine	Northern-Territory	AU	-16.442499	136.084000
YMHW	Mount Howitt Airport		Queensland	AU	-26.511700	142.283005
YMIA	Mildura Airport	Mildura	Victoria	AU	-34.229198	142.085999
YMIB	Mintabie Airport		South-Australia	AU	-27.328300	133.304993
YMIG	Mittagong Airport		New-South-Wales	AU	-34.466702	150.500000
YMIJ	Minjilang Airport		Northern-Territory	AU	-11.158300	132.546997
YMIL	Milgun Airport		Western-Australia	AU	-25.083300	118.333000
YMIN	Minlaton Airport		South-Australia	AU	-34.750000	137.533005
YMIP	Mitchell Plateau Airport	Mitchell Plateau	Western-Australia	AU	-14.791400	125.823997
YMIR	Miralwyn Airport		New-South-Wales	AU	-30.150000	147.335007
YMIS	Millrose Homestead Airport		Western-Australia	AU	-26.400000	120.949997
YMIT	Mitchell Airport		Queensland	AU	-26.483299	147.936996
YMIV	Mount Ive Airport		South-Australia	AU	-32.444199	136.069000
YMIX	Middalya Homestead Airport		Western-Australia	AU	-23.900000	114.766998
YMJE	Mount James Airport		Western-Australia	AU	-24.616699	116.932999
YMJM	Manjimup Airport		Western-Australia	AU	-34.265301	116.139999
YMKA	Mararanka Homestead Airport		Northern-Territory	AU	-14.931700	133.125000
YMKB	Mukinbudin Airport		Western-Australia	AU	-30.933300	118.250000
YMKT	Emkaytee (Unlic) Airport		Northern-Territory	AU	-12.616700	131.050003
YMLA	Malina Airport		Western-Australia	AU	-20.883301	118.032997
YMLC	Mole Creek Airport		Tasmania	AU	-41.533298	146.332993
YMLD	Maitland Airport		South-Australia	AU	-34.392799	137.716995
YMLK	Minnamoolka Airport		Queensland	AU	-18.183300	145.167007
YMLL	Millungera Airport		Queensland	AU	-19.858299	141.561996
YMLN	Monolon Airport		New-South-Wales	AU	-30.200001	143.233002
YMLR	Muloorina Airport		South-Australia	AU	-29.246700	137.910004
YMLS	Miles Airport		Queensland	AU	-26.808300	150.175003
YMLT	Launceston Airport	Launceston	Tasmania	AU	-41.545300	147.214005
YMLX	Milurie Homestead Airport		Western-Australia	AU	-27.583300	121.782997
YMMB	Melbourne Moorabbin Airport	Melbourne	Victoria	AU	-37.975800	145.102005
YMMI	Murrin Murrin Airport		Western-Australia	AU	-28.705299	121.890999
YMML	Melbourne International Airport	Melbourne	Victoria	AU	-37.673302	144.843002
YMMN	Millmerran Airport		Queensland	AU	-27.863300	151.274994
YMMT	Mount Margaret Airport		Queensland	AU	-26.933300	143.317001
YMMU	Middlemount Airport		Queensland	AU	-22.802500	148.705002
YMNA	Mount Allan Airport		Northern-Territory	AU	-22.275000	132.216995
YMNB	Mount Barry Airport		South-Australia	AU	-28.233299	135.000000
YMND	Maitland Airport		New-South-Wales	AU	-32.703300	151.488007
YMNE	Mount Keith Airport		Western-Australia	AU	-27.286400	120.555000
YMNF	Manfred Airport		Western-Australia	AU	-26.450001	116.550003
YMNG	Mangalore Airport		Victoria	AU	-36.888302	145.184006
YMNK	Monkira Airport		Queensland	AU	-24.816700	140.533005
YMNN	Mount Denison Airport		Northern-Territory	AU	-22.141701	132.070007
YMNO	Maneroo Airport		Queensland	AU	-23.366699	143.882996
YMNP	Murnpeowie Airport		South-Australia	AU	-29.591700	139.052002
YMNS	Mount Swan Airport		Northern-Territory	AU	-22.600000	135.016998
YMNT	Mornington Station Airport		Western-Australia	AU	-17.393600	126.228996
YMNW	Mount Weld Airport		Western-Australia	AU	-28.771700	122.440002
YMNX	Minura Airport		Western-Australia	AU	-28.883301	121.800003
YMNY	Morney Airport		Queensland	AU	-25.358299	141.432999
YMOE	Moonaree Airport		South-Australia	AU	-31.966101	135.875000
YMOG	Mount Magnet Airport		Western-Australia	AU	-28.116100	117.842003
YMOM	Moulamein Airport	Moulamein	New-South-Wales	AU	-35.058386	144.021320
YMOO	Mooraberree Airport		Queensland	AU	-25.250000	140.983002
YMOR	Moree Airport	Moree	New-South-Wales	AU	-29.498899	149.845001
YMOT	Moreton Airport	Moreton	Queensland	AU	-12.444200	142.638000
YMOU	Moura Airport		Queensland	AU	-24.611700	149.994995
YMPA	Minnipa Airport		South-Australia	AU	-32.843300	135.145004
YMPC	RAAF Williams Point Cook Base	Point Cook	Victoria	AU	-37.932201	144.753006
YMPE	Mount Cooper Airport		Queensland	AU	-20.516701	146.766998
YMPH	Mount Elephant Airport		Victoria	AU	-37.900002	143.167007
YMPK	Milton Park Airport		Northern-Territory	AU	-23.366699	133.000000
YMQA	Marqua Airport	Marqua	Northern-Territory	AU	-22.805799	137.251007
YMQD	Mount Mcquoid Airport		New-South-Wales	AU	-33.110001	151.138000
YMRA	Maralinga Airport		South-Australia	AU	-30.163300	131.625000
YMRB	Moranbah Airport	Moranbah	Queensland	AU	-22.057800	148.076996
YMRE	Marree Airport		South-Australia	AU	-29.663300	138.065002
YMRS	Melrose Airport		Western-Australia	AU	-27.933300	121.300003
YMRT	Mount Garnet Airport		Queensland	AU	-17.700001	145.149994
YMRW	Morawa Airport		Western-Australia	AU	-29.201700	116.022003
YMRY	Moruya Airport	Moruya	New-South-Wales	AU	-35.897800	150.143997
YMSF	Mount Sanford Station Airport		Northern-Territory	AU	-16.978300	130.554993
YMSK	Mount Skinner Airport		Northern-Territory	AU	-22.183300	134.117004
YMSO	Mount Sandon Airport		New-South-Wales	AU	-31.389999	151.410004
YMSP	Mount Surprise Airport		Queensland	AU	-18.126301	144.285004
YMSS	Murchison Shire Airport		Western-Australia	AU	-26.916700	115.983002
YMTA	Mittebah Airport		Northern-Territory	AU	-18.799999	137.000000
YMTB	Muttaburra Airport		Queensland	AU	-22.583300	144.533005
YMTC	Mount Clarence Airport		South-Australia	AU	-28.833300	134.358002
YMTG	Mount Gambier Airport		South-Australia	AU	-37.745602	140.785004
YMTI	Mornington Island Airport		Queensland	AU	-16.662500	139.177994
YMTO	Monto Airport		Queensland	AU	-24.885799	151.100006
YMTP	Mount Hope Airport		South-Australia	AU	-34.136700	135.337997
YMTW	Martins Well Airport		South-Australia	AU	-31.473600	139.110992
YMTX	Mount Dare Airport		South-Australia	AU	-26.061701	135.246994
YMTZ	Mount Elizabeth Airport		Western-Australia	AU	-16.433300	126.099998
YMUA	Monduran Airport		Queensland	AU	-24.875000	151.917007
YMUC	Muccan Station Airport	Muccan Station	Western-Australia	AU	-20.658899	120.067001
YMUE	Mount Borradale Airport		Northern-Territory	AU	-12.098300	132.906998
YMUG	Mungeranie Airport	Mungeranie	South-Australia	AU	-28.009199	138.656998
YMUI	Murray Island Airport	Murray Island	Queensland	AU	-9.916670	144.054993
YMUJ	Munjina Airport		Western-Australia	AU	-22.366100	118.681000
YMUK	Mulka Airport	Mulka	South-Australia	AU	-28.347799	138.649994
YMUL	Murray Field		Western-Australia	AU	-32.508301	115.842003
YMUP	Mulga Park Airport		Northern-Territory	AU	-25.900000	131.667007
YMUR	Murwillumbah Airport		New-South-Wales	AU	-28.331699	153.412994
YMUX	Mileura Airport		Western-Australia	AU	-26.366699	117.333000
YMVG	Mount Cavenagh Airport		Northern-Territory	AU	-25.966700	133.199997
YMVH	Marvel Loch Airport		Western-Australia	AU	-31.466700	119.532997
YMVM	Mangrove Mountain Airport	Mangrove Mountain	New-South-Wales	AU	-33.285122	151.212738
YMVN	Morven Airport		Queensland	AU	-26.400000	147.100006
YMVR	Mount Vernon Station Airport		Western-Australia	AU	-24.233299	118.233002
YMVY	Mount Valley Airport		Northern-Territory	AU	-14.083300	133.817001
YMWA	Mullewa Airport		Western-Australia	AU	-28.475000	115.516998
YMWE	Mount Wedge Airport		Northern-Territory	AU	-22.737200	132.151001
YMWM	Mount William Airport		Victoria	AU	-37.295496	142.603397
YMWO	Mahanewo Airport		South-Australia	AU	-31.718300	136.432999
YMWT	Moolawatana Airport		South-Australia	AU	-29.916700	139.750000
YMWX	Marion Downs Airport		Queensland	AU	-23.366699	139.667007
YMYB	Maryborough Airport		Queensland	AU	-25.513300	152.714996
YMYH	Mallapunyah Springs Airport		Northern-Territory	AU	-16.966700	135.783005
YMYI	Marymia Airport		Western-Australia	AU	-25.093300	119.754997
YMYR	Myroodan Station Airport		Western-Australia	AU	-18.116699	124.266998
YMYT	Merty Merty Airport		South-Australia	AU	-28.583300	140.317001
YMYV	Maryvale Airport		Northern-Territory	AU	-24.660000	134.031998
YMYW	Murray Downs Airport		Northern-Territory	AU	-21.048300	134.682999
YMYY	Mary Valley Airport		Queensland	AU	-15.050000	143.750000
YMZI	Menzies Airport		Western-Australia	AU	-29.666700	121.016998
YNAB	Nabarlek Airport		Northern-Territory	AU	-12.308300	133.313004
YNAN	Nanango Airport		Queensland	AU	-26.690001	151.983002
YNAP	Nappa Merrie Airport		Queensland	AU	-27.558300	141.132996
YNAR	Narrandera Airport	Narrandera	New-South-Wales	AU	-34.702202	146.511993
YNAU	Nannup Airport		Western-Australia	AU	-34.033298	115.733002
YNBR	Narrabri Airport	Narrabri	New-South-Wales	AU	-30.319201	149.826996
YNCD	Noccundra Airport		Queensland	AU	-27.799999	142.582993
YNCS	New Crown Airport		Northern-Territory	AU	-25.666700	134.832993
YNDG	Newdegate Airport		Western-Australia	AU	-33.116699	119.000000
YNDR	Nundroo Airport		South-Australia	AU	-31.780001	132.223007
YNDS	Natal Downs Airport		Queensland	AU	-21.083300	146.149994
YNES	Nelson Springs Airport		Northern-Territory	AU	-17.299999	129.283005
YNGB	Nagambie Airport		Victoria	AU	-36.738300	145.125000
YNGU	Ngukurr Airport		Northern-Territory	AU	-14.722800	134.746994
YNHE	Newhaven Airport		Victoria	AU	-38.533298	145.317001
YNHL	Nhill Airport		Victoria	AU	-36.309700	141.641006
YNHP	Northampton Airport		Western-Australia	AU	-28.350000	114.682999
YNHS	Nambucca Heads Airport	Nambucca Heads	New-South-Wales	AU	-30.650000	153.000000
YNHV	New Haven Airport		Northern-Territory	AU	-22.728300	131.145004
YNIC	Nicholson Airport		Western-Australia	AU	-18.049999	128.899994
YNIG	Nonning Airport		South-Australia	AU	-32.521900	136.494003
YNIN	Meningie Airport		South-Australia	AU	-35.700001	139.332993
YNKA	Noonkanbah Airport		Western-Australia	AU	-18.500000	124.833000
YNMN	New Moon Airport		Queensland	AU	-19.200001	145.766998
YNNT	Nantarra Airport		Western-Australia	AU	-22.533300	115.500000
YNOC	Nockatunga Airport		Queensland	AU	-27.716700	142.712006
YNOF	Norfolk Airport		Queensland	AU	-19.333300	138.332993
YNON	Noondoonia Homestead Airport		Western-Australia	AU	-32.283298	123.667000
YNOO	Nooyeah Downs Airport		Queensland	AU	-28.049999	143.582993
YNOR	Norwood Airport		New-South-Wales	AU	-34.250000	144.332993
YNPA	Nilpinna Airport		South-Australia	AU	-28.483299	135.899994
YNPB	Napperby Airport		Northern-Territory	AU	-22.533300	133.763000
YNPD	Napier Downs Airport		Western-Australia	AU	-17.316700	124.849998
YNPU	Nepabunna Airport		South-Australia	AU	-30.603300	138.947998
